sentence,relation,head,head_offset,tail,tail_offset
黄豆芽营养丰富，含蛋白质、脂肪、糖、粗纤维、钙、磷、铁、胡萝卜素、维生素B1、维生素B2、烟酸、维生素C等营养成分。,含有营养素,黄豆芽,0,脂肪,13
黄豆芽营养丰富，含蛋白质、脂肪、糖、粗纤维、钙、磷、铁、胡萝卜素、维生素B1、维生素B2、烟酸、维生素C等营养成分。,含有营养素,黄豆芽,0,糖,16
黄豆芽营养丰富，含蛋白质、脂肪、糖、粗纤维、钙、磷、铁、胡萝卜素、维生素B1、维生素B2、烟酸、维生素C等营养成分。,含有营养素,黄豆芽,0,粗纤维,18
黄豆芽营养丰富，含蛋白质、脂肪、糖、粗纤维、钙、磷、铁、胡萝卜素、维生素B1、维生素B2、烟酸、维生素C等营养成分。,含有营养素,黄豆芽,0,钙,22
黄豆芽营养丰富，含蛋白质、脂肪、糖、粗纤维、钙、磷、铁、胡萝卜素、维生素B1、维生素B2、烟酸、维生素C等营养成分。,含有营养素,黄豆芽,0,磷,24
黄豆芽营养丰富，含蛋白质、脂肪、糖、粗纤维、钙、磷、铁、胡萝卜素、维生素B1、维生素B2、烟酸、维生素C等营养成分。,含有营养素,黄豆芽,0,铁,26
黄豆芽营养丰富，含蛋白质、脂肪、糖、粗纤维、钙、磷、铁、胡萝卜素、维生素B1、维生素B2、烟酸、维生素C等营养成分。,含有营养素,黄豆芽,0,胡萝卜素,28
黄豆芽营养丰富，含蛋白质、脂肪、糖、粗纤维、钙、磷、铁、胡萝卜素、维生素B1、维生素B2、烟酸、维生素C等营养成分。,含有营养素,黄豆芽,0,维生素B1,33
黄豆芽营养丰富，含蛋白质、脂肪、糖、粗纤维、钙、磷、铁、胡萝卜素、维生素B1、维生素B2、烟酸、维生素C等营养成分。,含有营养素,黄豆芽,0,维生素B2,39
黄豆芽营养丰富，含蛋白质、脂肪、糖、粗纤维、钙、磷、铁、胡萝卜素、维生素B1、维生素B2、烟酸、维生素C等营养成分。,含有营养素,黄豆芽,0,烟酸,45
黄豆芽营养丰富，含蛋白质、脂肪、糖、粗纤维、钙、磷、铁、胡萝卜素、维生素B1、维生素B2、烟酸、维生素C等营养成分。,含有营养素,黄豆芽,0,维生素C,48
常吃黄豆芽能营养毛发，使头发保持乌黑光亮，对面部雀斑有较好的淡化效果。,具有功效,黄豆芽,2,营养毛发,6
常吃黄豆芽能营养毛发，使头发保持乌黑光亮，对面部雀斑有较好的淡化效果。,具有功效,黄豆芽,2,使头发保持乌黑光亮,11
常吃黄豆芽能营养毛发，使头发保持乌黑光亮，对面部雀斑有较好的淡化效果。,利于疾病,黄豆芽,2,面部雀斑,22
白菜营养丰富，除含糖类、脂肪、蛋白质、粗纤维、钙、磷、铁、胡萝卜素、硫胺素、尼克酸外，尚含丰富的维生素。,含有营养素,白菜,0,糖类,9
白菜营养丰富，除含糖类、脂肪、蛋白质、粗纤维、钙、磷、铁、胡萝卜素、硫胺素、尼克酸外，尚含丰富的维生素。,含有营养素,白菜,0,脂肪,12
白菜营养丰富，除含糖类、脂肪、蛋白质、粗纤维、钙、磷、铁、胡萝卜素、硫胺素、尼克酸外，尚含丰富的维生素。,含有营养素,白菜,0,蛋白质,15
白菜营养丰富，除含糖类、脂肪、蛋白质、粗纤维、钙、磷、铁、胡萝卜素、硫胺素、尼克酸外，尚含丰富的维生素。,含有营养素,白菜,0,粗纤维,19
白菜营养丰富，除含糖类、脂肪、蛋白质、粗纤维、钙、磷、铁、胡萝卜素、硫胺素、尼克酸外，尚含丰富的维生素。,含有营养素,白菜,0,钙,23
白菜营养丰富，除含糖类、脂肪、蛋白质、粗纤维、钙、磷、铁、胡萝卜素、硫胺素、尼克酸外，尚含丰富的维生素。,含有营养素,白菜,0,磷,25
白菜营养丰富，除含糖类、脂肪、蛋白质、粗纤维、钙、磷、铁、胡萝卜素、硫胺素、尼克酸外，尚含丰富的维生素。,含有营养素,白菜,0,铁,27
白菜营养丰富，除含糖类、脂肪、蛋白质、粗纤维、钙、磷、铁、胡萝卜素、硫胺素、尼克酸外，尚含丰富的维生素。,含有营养素,白菜,0,胡萝卜素,29
白菜营养丰富，除含糖类、脂肪、蛋白质、粗纤维、钙、磷、铁、胡萝卜素、硫胺素、尼克酸外，尚含丰富的维生素。,含有营养素,白菜,0,硫胺素,34
白菜营养丰富，除含糖类、脂肪、蛋白质、粗纤维、钙、磷、铁、胡萝卜素、硫胺素、尼克酸外，尚含丰富的维生素。,含有营养素,白菜,0,尼克酸,38
白菜营养丰富，除含糖类、脂肪、蛋白质、粗纤维、钙、磷、铁、胡萝卜素、硫胺素、尼克酸外，尚含丰富的维生素。,含有营养素,白菜,0,维生素,48
白菜中含有的纤维素，可增强肠胃的蠕动，减少粪便在体内的存留时间，帮助消化和排泄，从而减轻肝肾的负担，防止多种胃病的发生。,具有功效,白菜,0,增强肠胃的蠕动,11
白菜中含有的纤维素，可增强肠胃的蠕动，减少粪便在体内的存留时间，帮助消化和排泄，从而减轻肝肾的负担，防止多种胃病的发生。,具有功效,白菜,0,减少粪便在体内的存留时间,19
白菜中含有的纤维素，可增强肠胃的蠕动，减少粪便在体内的存留时间，帮助消化和排泄，从而减轻肝肾的负担，防止多种胃病的发生。,具有功效,白菜,0,帮助消化和排泄,32
白菜中含有的纤维素，可增强肠胃的蠕动，减少粪便在体内的存留时间，帮助消化和排泄，从而减轻肝肾的负担，防止多种胃病的发生。,具有功效,白菜,0,减轻肝肾的负担,42
白菜中含有的纤维素，可增强肠胃的蠕动，减少粪便在体内的存留时间，帮助消化和排泄，从而减轻肝肾的负担，防止多种胃病的发生。,含有营养素,白菜,0,纤维素,6
白菜中含有的纤维素，可增强肠胃的蠕动，减少粪便在体内的存留时间，帮助消化和排泄，从而减轻肝肾的负担，防止多种胃病的发生。,利于疾病,白菜,0,胃病,54
白菜中含有的纤维素，可增强肠胃的蠕动，减少粪便在体内的存留时间，帮助消化和排泄，从而减轻肝肾的负担，防止多种胃病的发生。,营养素疾病,纤维素,6,胃病,54
黑芝麻含铁量高，并有丰富的维生素E，可以预防贫血，还能有效缓解便秘。,含有营养素,黑芝麻,0,铁,4
黑芝麻含铁量高，并有丰富的维生素E，可以预防贫血，还能有效缓解便秘。,含有营养素,黑芝麻,0,维生素E,13
黑芝麻含铁量高，并有丰富的维生素E，可以预防贫血，还能有效缓解便秘。,利于疾病,黑芝麻,0,贫血,22
黑芝麻含铁量高，并有丰富的维生素E，可以预防贫血，还能有效缓解便秘。,利于疾病,黑芝麻,0,便秘,31
黑芝麻含铁量高，并有丰富的维生素E，可以预防贫血，还能有效缓解便秘。,营养素疾病,铁,4,贫血,22
黑芝麻含铁量高，并有丰富的维生素E，可以预防贫血，还能有效缓解便秘。,营养素疾病,铁,4,便秘,31
黑芝麻含铁量高，并有丰富的维生素E，可以预防贫血，还能有效缓解便秘。,营养素疾病,维生素E,13,贫血,22
黑芝麻含铁量高，并有丰富的维生素E，可以预防贫血，还能有效缓解便秘。,营养素疾病,维生素E,13,便秘,31
绿豆的绿豆蛋白质含量几乎是粳米的3倍，多种维生素、钙、磷、铁等无机盐都比粳米多。,忌搭配,绿豆,0,粳米,13
绿豆的绿豆蛋白质含量几乎是粳米的3倍，多种维生素、钙、磷、铁等无机盐都比粳米多。,忌搭配,绿豆,0,粳米,36
绿豆的绿豆蛋白质含量几乎是粳米的3倍，多种维生素、钙、磷、铁等无机盐都比粳米多。,含有营养素,绿豆,0,蛋白质,5
绿豆的绿豆蛋白质含量几乎是粳米的3倍，多种维生素、钙、磷、铁等无机盐都比粳米多。,含有营养素,绿豆,0,维生素,21
绿豆的绿豆蛋白质含量几乎是粳米的3倍，多种维生素、钙、磷、铁等无机盐都比粳米多。,含有营养素,绿豆,0,钙,25
绿豆的绿豆蛋白质含量几乎是粳米的3倍，多种维生素、钙、磷、铁等无机盐都比粳米多。,含有营养素,绿豆,0,磷,27
绿豆的绿豆蛋白质含量几乎是粳米的3倍，多种维生素、钙、磷、铁等无机盐都比粳米多。,含有营养素,绿豆,0,铁,29
绿豆的绿豆蛋白质含量几乎是粳米的3倍，多种维生素、钙、磷、铁等无机盐都比粳米多。,含有营养素,绿豆,0,无机盐,31
绿豆的绿豆蛋白质含量几乎是粳米的3倍，多种维生素、钙、磷、铁等无机盐都比粳米多。,含有营养素,粳米,13,蛋白质,5
绿豆的绿豆蛋白质含量几乎是粳米的3倍，多种维生素、钙、磷、铁等无机盐都比粳米多。,含有营养素,粳米,13,维生素,21
绿豆的绿豆蛋白质含量几乎是粳米的3倍，多种维生素、钙、磷、铁等无机盐都比粳米多。,含有营养素,粳米,13,钙,25
绿豆的绿豆蛋白质含量几乎是粳米的3倍，多种维生素、钙、磷、铁等无机盐都比粳米多。,含有营养素,粳米,13,磷,27
绿豆的绿豆蛋白质含量几乎是粳米的3倍，多种维生素、钙、磷、铁等无机盐都比粳米多。,含有营养素,粳米,13,铁,29
绿豆的绿豆蛋白质含量几乎是粳米的3倍，多种维生素、钙、磷、铁等无机盐都比粳米多。,含有营养素,粳米,13,无机盐,31
绿豆的绿豆蛋白质含量几乎是粳米的3倍，多种维生素、钙、磷、铁等无机盐都比粳米多。,含有营养素,粳米,36,蛋白质,5
绿豆的绿豆蛋白质含量几乎是粳米的3倍，多种维生素、钙、磷、铁等无机盐都比粳米多。,含有营养素,粳米,36,维生素,21
绿豆的绿豆蛋白质含量几乎是粳米的3倍，多种维生素、钙、磷、铁等无机盐都比粳米多。,含有营养素,粳米,36,钙,25
绿豆的绿豆蛋白质含量几乎是粳米的3倍，多种维生素、钙、磷、铁等无机盐都比粳米多。,含有营养素,粳米,36,磷,27
绿豆的绿豆蛋白质含量几乎是粳米的3倍，多种维生素、钙、磷、铁等无机盐都比粳米多。,含有营养素,粳米,36,铁,29
绿豆的绿豆蛋白质含量几乎是粳米的3倍，多种维生素、钙、磷、铁等无机盐都比粳米多。,含有营养素,粳米,36,无机盐,31
莴笋含有非常丰富的氟元素，能改善消化系统和肝脏功能，促进食欲。,具有功效,莴笋,0,改善消化系统和肝脏功能,14
莴笋含有非常丰富的氟元素，能改善消化系统和肝脏功能，促进食欲。,具有功效,莴笋,0,促进食欲,26
莴笋含有非常丰富的氟元素，能改善消化系统和肝脏功能，促进食欲。,含有营养素,莴笋,0,氟元素,9
这道西芹腰果味道鲜美、香脆爽口，丰富的食材搭配可以为老人们提供全面的营养。,忌搭配,西芹,2,腰果,4
芹菜味甘、苦、性凉，归肺、胃、肝经；具有平肝清热，祛风利湿的功效；,具有功效,芹菜,0,平肝清热,20
芹菜味甘、苦、性凉，归肺、胃、肝经；具有平肝清热，祛风利湿的功效；,具有功效,芹菜,0,祛风利湿,25
芹菜用于高血压病、眩晕头痛、面红目赤、血淋、痈肿等症。,利于疾病,芹菜,0,高血压病,4
芹菜用于高血压病、眩晕头痛、面红目赤、血淋、痈肿等症。,利于疾病,芹菜,0,眩晕头痛,9
芹菜用于高血压病、眩晕头痛、面红目赤、血淋、痈肿等症。,利于疾病,芹菜,0,面红目赤,14
芹菜用于高血压病、眩晕头痛、面红目赤、血淋、痈肿等症。,利于疾病,芹菜,0,血淋,19
芹菜用于高血压病、眩晕头痛、面红目赤、血淋、痈肿等症。,利于疾病,芹菜,0,痈肿,22
花生含丰富的脂肪和蛋白质，脂肪含量高达45%，蛋白质含量约占3O%。,含有营养素,花生,0,脂肪,6
花生含丰富的脂肪和蛋白质，脂肪含量高达45%，蛋白质含量约占3O%。,含有营养素,花生,0,蛋白质,9
花生含丰富的脂肪和蛋白质，脂肪含量高达45%，蛋白质含量约占3O%。,含有营养素,花生,0,脂肪,13
花生含丰富的脂肪和蛋白质，脂肪含量高达45%，蛋白质含量约占3O%。,含有营养素,花生,0,蛋白质,23
另外，花生含有的卵磷脂，是维护神经系统健康的重要物质。,具有功效,花生,3,维护神经系统健康,13
另外，花生含有的卵磷脂，是维护神经系统健康的重要物质。,含有营养素,花生,3,卵磷脂,8
不过花生油脂含量较高，食用应该少量为主。,含有营养素,花生,2,油脂,4
苋菜中铁、钙的含量比菠菜高，为鲜蔬菜中的佼佼者。,含有营养素,苋菜,0,铁,3
苋菜中铁、钙的含量比菠菜高，为鲜蔬菜中的佼佼者。,含有营养素,苋菜,0,钙,5
另外，苋菜富含的膳食纤维有促进排毒、预防便秘的功效。,具有功效,苋菜,3,促进排毒,13
另外，苋菜富含的膳食纤维有促进排毒、预防便秘的功效。,具有功效,苋菜,3,预防便秘,18
另外，苋菜富含的膳食纤维有促进排毒、预防便秘的功效。,含有营养素,苋菜,3,膳食纤维,8
火腿肉性温，味甘咸，用来做西多士、h饭、煨汤或做菜，各种营养成分更易被人体所吸收，可用以治疗虚劳怔忡、脾虚少食、久泻久痢、腰腿酸软等症。,利于疾病,火腿肉,0,虚劳怔忡,46
火腿肉性温，味甘咸，用来做西多士、h饭、煨汤或做菜，各种营养成分更易被人体所吸收，可用以治疗虚劳怔忡、脾虚少食、久泻久痢、腰腿酸软等症。,利于疾病,火腿肉,0,脾虚少食,46
火腿肉性温，味甘咸，用来做西多士、h饭、煨汤或做菜，各种营养成分更易被人体所吸收，可用以治疗虚劳怔忡、脾虚少食、久泻久痢、腰腿酸软等症。,利于疾病,火腿肉,0,久泻久痢,46
